shift_px,spec0,spec44,spec89,spec134,spec179,spec224,spec269,spec314,spec359,spec404,spec449,spec494
-1.0000000000000178,1.003883272865061,1.01805933079632,1.0013505354976449,1.000214211021584,1.0003812478290255,1.0061630400142192,1.041772766115964,1.048777140305935,1.0094616284768327,1.001478314975458,1.0001133792263401,1.0009241803235784
-0.9500000000000179,1.0039252086930028,1.0183197262670869,1.0012781584492505,1.0002451556601868,1.0003591657588937,1.006247466412892,1.0413336312988724,1.0485402109340636,1.0094256479682564,1.001553758605619,1.0000889849681176,1.000946756687579
-0.9000000000000181,1.0039671380968145,1.0185818152999921,1.0012076410942123,1.0002781546982,1.000337742608056,1.0063322540339323,1.040895843553524,1.0483003586809045,1.009389465841277,1.0016310789368188,1.0000675169898987,1.0009693897129102
-0.8500000000000183,1.0040090593065496,1.0188456048994865,1.001138998260381,1.0003132109041784,1.0003169801861234,1.0064174008151952,1.0404594349298097,1.0480576126567664,1.0093530780080135,1.0017102753927702,1.0000489861654331,1.0009920765339122
-0.8000000000000185,1.0040509705084075,1.0191111009496028,1.0010722443453988,1.000350325907243,1.0002968800111718,1.0065029045560014,1.0400244364113633,1.047812001526813,1.0093164802393872,1.0017913470266349,1.0000334026537554,1.0010148140882968
-0.7500000000000187,1.0040928698449312,1.0193783082146135,1.0010073933139423,1.0003895001962722,1.0002774433087358,1.0065887629171015,1.0395908779118221,1.047563553509278,1.0092796681635783,1.0018742925199253,1.0000207758964106,1.0010375991169815
-0.7000000000000188,1.00413475541524,1.0196472303404736,1.0009444586953615,1.0004307331198403,1.0002586710111228,1.006674973420754,1.0391587882716715,1.0473122963739956,1.0092426372646426,1.0019591101817453,1.0000111146149875,1.00106042816421
-0.650000000000019,1.0041766252753022,1.019917869857052,1.0008834535817137,1.0004740228868916,1.00024056375704,1.0067615334509192,1.0387281952556662,1.0470582574412266,1.0092053828813004,1.0020457979483621,1.0000044268089734,1.0010832975779491
-0.6000000000000192,1.0042184774382408,1.0201902281811188,1.0008243906261984,1.0005193665681282,1.0002231218915352,1.0068484402535667,1.0382991255508285,1.0468014635807785,1.00916790020588,1.0021343533831182,1.0000007197539345,1.0011062035105556
-0.5500000000000194,1.0042603098746774,1.0204643056200973,1.000767282041978,1.0005667600981174,1.0002063454662484,1.0069356909370926,1.037871604765012,1.0465419412114219,1.009130184283429,1.0022247736766707,1.0,1.001129141919711
-0.5000000000000195,1.0043021205131124,1.0207401013765494,1.000712139601406,1.0006161982780843,1.0001902342399647,1.0070232824728547,1.0374456574260218,1.0462797163005766,1.0090922300109928,1.002317055647558,1.0000022733706817,1.0011521085696173
-0.4500000000000197,1.0043439072403353,1.021017613553394,1.0006589746356418,1.0006676747793937,1.000174787679473,1.0071112116958059,1.037021306981295,1.0460148143642929,1.0090540321370418,1.0024111957431037,1.0000075449619996,1.0011750990324422
-0.4000000000000199,1.0043856679018728,1.021296839159844,1.000607798034662,1.0007211821477107,1.000160004960726,1.0071994753052464,1.036598575798126,1.045747260467492,1.0090155852610727,1.0025071900406344,1.0000158191419255,1.0011981086900137
-0.3500000000000201,1.0044274003024687,1.0215777741180414,1.0005586202476682,1.00077671180781,1.0001458849702893,1.0072880698656768,1.0361774851644325,1.0454770792244812,1.008976883833357,1.002605034249026,1.000027099550151,1.001221132735763
-0.30000000000002025,1.0044691022065975,1.0218604132703868,1.000511451283888,1.0008342540690431,1.0001324263070897,1.0073769918077558,1.0357580552900698,1.045204294799734,1.0089379221548636,1.0027047237105724,1.0000413890981539,1.0012441661768923
-0.25000000000002043,1.004510771339008,1.0221447503875507,1.0004663007137624,1.0008937981314376,1.0001196272844481,1.0074662374293626,1.0353403053086512,1.0449289309089196,1.0088986943773222,1.0028062534031634,1.000058689969601,1.0012672038367794
-0.2000000000000206,1.0045524053853017,1.0224307781771416,1.0004231776705308,1.0009553320924192,1.0001074859323984,1.0075558028967637,1.0349242532799192,1.044651010820197,1.0088591945034469,1.0029096179427905,1.0000790036210523,1.0012902403576052
-0.15000000000002078,1.004594001992538,1.0227184882930356,1.0003820908522023,1.001018842954149,1.0000960000002874,1.0076456842458732,1.034509916192616,1.0443705573557516,1.0088194163873407,1.003014811586346,1.0001023307829804,1.0013132702032
-0.10000000000002096,1.004635558769873,1.0230078713453368,1.000343048523917,1.001084316631455,1.0000851669596513,1.0077358773836154,1.034097309967875,1.0440875928935773,1.0087793537350045,1.0031218282347476,1.0001286714611044,1.0013362876620968
-0.05000000000002114,1.0046770732892265,1.0232989169109705,1.0003060585206947,1.0011517379603585,1.0000749840073688,1.0078263780893888,1.0336864494631188,1.0438021393695052,1.0087390001050622,1.0032306614363578,1.0001580249380317,1.0013592868507994
-2.1316282072803006e-14,1.0047185430859777,1.0235916135448893,1.0002711282505625,1.0012210907071677,1.0000654480690778,1.0079171820166117,1.0332773484764501,1.043514218279461,1.008698348909577,1.003341304390703,1.0001903897752227,1.0013822617172392
0.049999999999978506,1.0047599657749986,1.023885951575943,1.000238265495761,1.00129236019689,1.0000565567148532,1.008008285036872,1.032870022275174,1.0432238528503115,1.0086573938622105,1.0034537504338752,1.0002257651328506,1.0014052072007944
0.09999999999997833,1.0048013393950717,1.0241819314392369,1.0002074808042436,1.0013655411657667,1.0000483108915887,1.008099684265873,1.0324644951569373,1.0429310745315477,1.0086161303162602,1.0035679944818312,1.0002641547298008,1.001428122689983
0.14999999999997815,1.0048426620594981,1.0244795552748027,1.0001787850880277,1.0014406298864518,1.000040712175547,1.0081913770311737,1.0320607928540155,1.0426359164625099,1.008574553915148,1.0036840315793414,1.000305562899506,1.0014510085287627
