case,eps_mean,eps_shape_rms,no2_rel,chocho_rel,h2o_rel,dshift,reported
etalon_f_hot_ANs_n_s0102,0.0394241,0,-0.00104171,0.112477,-0.000855698,0.10003,0.0055
etalon_f_hot_ANs_n_s0104,0.0394241,0,0.0104765,0.213949,0.0168544,0.548483,0.0055
etalon_f_hot_ANs_n_s0106,0.0394241,0,0.0146335,-0.245812,0.0244862,0.0411869,0.0055
etalon_f_hot_ANs_n_s0108,0.0394241,0,0.0111243,0.793548,0.0219015,0.44624,0.0055
etalon_f_hot_ANs_n_s0110,0.0394241,0,0.00198336,0.135631,0.00338954,0.0842724,0.0055
etalon_f_hot_ANs_n_s0112,0.0394241,0,0.00822771,0.12081,0.0132704,0.292702,0.0055
etalon_f_hot_ANs_n_s0114,0.0394241,0,0.0115425,0.600381,0.0236283,0.350677,0.0055
etalon_f_hot_ANs_n_s0116,0.0394241,0,4.75828e-05,3.2712,0.00117318,0.150777,0.0055
etalon_f_hot_ANs_n_s0118,0.0394241,0,-0.000884719,-0.0279613,5.85543e-05,0.0877398,0.0055
etalon_f_hot_ANs_n_s0120,0.0394241,0,0.00840919,0.0846048,0.0129107,0.117204,0.0055
etalon_f_hot_ANs_n_s0122,0.0394241,0,0.00625725,6.21433,0.00963359,0.252067,0.0055
etalon_f_hot_ANs_n_s0124,0.0394241,0,0.0154649,-0.570843,0.019642,0.355841,0.0055
etalon_f_hot_ANs_n_s0126,0.0394241,0,0.014353,1.2783,0.0231091,0.430207,0.0055
etalon_f_hot_ANs_n_s0128,0.0394241,0,-0.000707118,1.16023,-0.00675205,0.55682,0.0055
etalon_f_hot_ANs_n_s0130,0.0394241,0,0.00909448,0.305415,0.0154307,0.244939,0.0055
etalon_f_hot_ANs_n_s0132,0.0394241,0,-0.00287286,0.093046,-0.00478867,0.331039,0.0055
etalon_f_hot_ANs_n_s0134,0.0394241,0,0.00873186,3.60749,0.014704,0.0453628,0.0055
etalon_f_hot_ANs_n_s0136,0.0394241,0,0.0155079,0.232714,0.0242781,0.0774315,0.0055
etalon_f_hot_ANs_n_s0138,0.0394241,0,0.00071843,0.0422841,-0.00101395,0.185548,0.0055
etalon_f_hot_ANs_n_s0140,0.0394241,0,0.00410332,0.0710277,0.00686616,0.206235,0.0055
etalon_f_hot_ANs_n_s0142,0.0394241,0,-0.00475449,0.0239983,-0.00737309,0.204795,0.0055
etalon_f_hot_ANs_n_s0144,0.0394241,0,-0.00598472,0.0600044,-0.00891288,-0.0758011,0.0055
etalon_f_hot_ANs_n_s0146,0.0394241,0,-0.00424018,0.0360016,-0.00686705,0.205138,0.0055
etalon_f_hot_ANs_n_s0148,0.0394241,0,-0.00249583,-0.000551143,-0.00587678,0.0620969,0.0055
etalon_f_hot_ANs_n_s0150,0.0394241,0,-0.00107867,0.210625,0.000188923,0.0461604,0.0055
etalon_f_hot_ANs_n_s0152,0.0394241,0,-0.00275376,0.0111551,-0.00255504,0.290338,0.0055
etalon_f_hot_ANs_n_s0154,0.0394241,0,-0.0154348,0.0524304,-0.022861,0.104665,0.0055
etalon_f_hot_ANs_n_s0156,0.0394241,0,-0.0216842,-0.0451241,-0.0284778,-0.0595127,0.0055
etalon_f_hot_ANs_n_s0158,0.0394241,0,0.00138607,0.329354,0.00687626,0.0999721,0.0055
etalon_f_hot_ANs_n_s0160,0.0394241,0,-0.00839374,0.548805,-0.0161938,-0.0466285,0.0055
etalon_f_hot_ANs_n_s0162,0.0394241,0,-0.0226575,-0.13577,-0.0274986,-0.0696071,0.0055
etalon_f_hot_ANs_n_s0164,0.0394241,0,-0.00753441,0.104131,-0.0134389,0.11294,0.0055
etalon_f_hot_ANs_n_s0166,0.0394241,0,-0.0169979,-0.267368,-0.0150022,-0.290198,0.0055
etalon_f_hot_ANs_n_s0168,0.0394241,0,-0.0121752,0.0432284,-0.0134911,-0.0346917,0.0055
etalon_f_hot_ANs_n_s0170,0.0394241,0,-0.0144288,0.475397,-0.0154281,0.0847744,0.0055
etalon_f_hot_ANs_n_s0172,0.0394241,0,-0.00663959,-0.270824,-0.00557031,-0.131625,0.0055
etalon_f_hot_ANs_n_s0174,0.0394241,0,-0.00937905,0.0607553,-0.0253625,0.100749,0.0055
etalon_f_hot_ANs_n_s0176,0.0394241,0,-0.0167622,0.465405,-0.0291974,-0.0876002,0.0055
etalon_f_hot_ANs_n_s0178,0.0394241,0,-0.00578858,-0.0588589,-0.0101885,0.252436,0.0055
etalon_f_hot_ANs_n_s0180,0.0394241,0,-0.0233742,0.30726,-0.0245462,-0.476377,0.0055
etalon_f_hot_ANs_n_s0182,0.0394241,0,-0.0266573,-0.828279,-0.027058,-0.123539,0.0055
etalon_f_hot_ANs_n_s0184,0.0394241,0,-0.0119599,0.0817239,-0.0138841,-0.00966068,0.0055
etalon_f_hot_ANs_n_s0186,0.0394241,0,-0.016149,0.0483924,-0.0197278,0.0119847,0.0055
etalon_f_hot_ANs_n_s0188,0.0394241,0,-0.0174412,0.0458745,-0.0229607,0.116746,0.0055
etalon_f_hot_ANs_n_s0190,0.0394241,0,-0.0247042,0.00668175,-0.0362307,0.432221,0.0055
etalon_f_hot_ANs_n_s0192,0.0394241,0,-0.0122953,0.0789813,-0.0174643,0.142802,0.0055
etalon_f_hot_ANs_n_s0194,0.0394241,0,-0.019848,0.0386616,-0.0225689,-0.00147202,0.0055
etalon_f_hot_ANs_n_s0196,0.0394241,0,-0.0262598,0.011808,-0.0306171,0.401463,0.0055
etalon_f_hot_ANs_n_s0198,0.0394241,0,-0.0108582,0.130285,-0.0177503,0.184552,0.0055
etalon_f_hot_ANs_n_s0200,0.0394241,0,-0.00659405,-0.0164012,-0.0138996,0.0677339,0.0055
etalon_f_hot_ANs_n_s0202,0.0394241,0,-0.00492756,0.147633,-0.00935464,0.382261,0.0055
etalon_f_hot_ANs_n_s0204,0.0394241,0,-0.0122864,0.282013,-0.013934,0.0859472,0.0055
etalon_f_hot_ANs_n_s0206,0.0394241,0,-0.00591625,0.0174089,-0.00563891,0.15204,0.0055
etalon_f_hot_ANs_n_s0208,0.0394241,0,-0.00816205,0.0332992,-0.00976719,0.208138,0.0055
etalon_f_hot_ANs_n_s0210,0.0394241,0,-0.00305107,0.310147,-0.0190405,0.161803,0.0055
etalon_f_hot_ANs_n_s0212,0.0394241,0,-0.000146209,0.360035,-0.000291861,0.02659,0.0055
etalon_f_hot_ANs_n_s0214,0.0394241,0,0.0112666,-4.3108,0.0118082,0.259583,0.0055
etalon_f_hot_ANs_n_s0216,0.0394241,0,0.00390208,-0.0377005,0.00214525,0.120264,0.0055
etalon_f_hot_ANs_n_s0218,0.0394241,0,-0.0132467,0.0108342,-0.0147626,0.360112,0.0055
etalon_f_hot_ANs_n_s0220,0.0394241,0,-0.00670703,-0.00266973,-0.00380304,0.390652,0.0055
